ID,DW_WBD_URL,CATEGORIA
2172851498,https://bancobradesco/html/prime/produtosservicos/investimentos/mercadosfuturosshtm,
526931139,https://bancobradesco/html/prime/produtosservicos/investimentos/letracreditoimobiliarioshtm,
2795365638,https://bancobradesco/html/prime/produtosservicos/investimentos/letracreditoagronegocioshtm,
4270016209,https://bancobradesco/html/prime/produtosservicos/investimentos/investshtm,
3491687056,https://bancobradesco/html/prime/produtosservicos/investimentos/indexshtm,
2797407946,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/tabeladerentabilidadeshtm,
1362882454,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/informacoesaoscotistasshtm,
1505267658,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/indexshtm,
559645320,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/hfimultimercadolongoprazomacroshtm,
2173408767,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficrendafixaprelongoprazo15000shtm,
3241277648,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficrendafixamultiindicesshtm,
2720682230,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficrendafixacreditoprivadoshtm,
4168770743,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficrendafixacreditoprivadoperformanceshtm,
4099959806,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficrendafixaIMABshtm,
747205857,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficreferenciadoditopazioshtm,
2325792170,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficreferenciadodispecialshtm,
1116890407,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficreferenciadodiplusshtm,
3251976878,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficreferenciadodiplatinumshtm,
1364360602,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficmultimercadobolsaamericanashtm,
2030263741,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficfiainvestimentosnoexteriorshtm,
1292350181,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/ficdefiadividendosshtm,
3470695317,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/entendaosfundosshtm,
344759965,https://bancobradesco/html/prime/produtosservicos/investimentos/fundos/carteiraimobiliariaativaFIIshtm,
3056913339,https://bancobradesco/html/prime/produtosservicos/investimentos/encontreseuinvestimentoshtm,
4096530405,https://bancobradesco/html/prime/produtosservicos/investimentos/cdbshtm,
2232694962,https://bancobradesco/html/prime/produtosservicos/investimentos/acoesshtm,
1711034647,https://bancobradesco/html/prime/produtosservicos/investimentos/,
2176428736,https://bancobradesco/html/prime/produtosservicos/indexshtm,
1274630342,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/veiculos/indexshtm,
1304278468,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/todososcreditosshtm,
3225598906,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/indexshtm,
1367242562,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/imoveis/creditoimobiliarioconstrucaoshtm,
3653315839,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/imoveis/creditoimobiliarioaquisicaodeimoveisshtm,
3063859813,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/imoveis/cdcdespesascartorariasshtm,
2599224839,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/encontreseucredito/simuladoresveiculosshtmboxcdcveiculos,
740713204,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/encontreseucredito/simuladoresimoveisshtmbox1comprar,
2898411115,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/creditopessoal/limitedecreditopessoalshtm,
401809525,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/creditopessoal/indexshtm,
347726379,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/creditopessoal/creditopessoalconsignadoshtm,
480509338,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/creditopessoal/creditoflexbradescoshtm,
1944056989,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/creditopessoal/chequeespecialshtm,
1636548603,https://bancobradesco/html/prime/produtosservicos/emprestimoefinanciamento/creditopessoal/antecipacaodeirshtm,
2212904051,https://bancobradesco/html/prime/produtosservicos/contacorrente/indexshtm,
3917349954,https://bancobradesco/html/prime/produtosservicos/contacorrente/,
1499769476,https://bancobradesco/html/prime/produtosservicos/consorcios/todososconsorciosshtm,
1333109677,https://bancobradesco/html/prime/produtosservicos/consorcios/simuleseuconsorcio/simuladoresimoveisshtm?CONSIMO=OKCOD=I041TIPO=IMOVE,
2037970016,https://bancobradesco/html/prime/produtosservicos/consorcios/simuleseuconsorcio/simuladoresimoveisshtm,
3361292848,https://bancobradesco/html/prime/produtosservicos/consorcios/simuleseuconsorcio/simuladoresautomoveisshtm?FAB=OK,
939105721,https://bancobradesco/html/prime/produtosservicos/consorcios/simuleseuconsorcio/simuladoresautomoveisshtm,
183469437,https://bancobradesco/html/prime/produtosservicos/consorcios/servicosshtm,
1644826136,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/transferenciatitularidadeshtm,
3198859968,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/segundaviadeboletoshtm,
192258773,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/resultadosdeassembleiasviacpfshtm,
3416647916,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/parcelasematrasoshtm,
1225050666,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/ofertasdelanceshtm,
1249745389,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/gruposencerradosshtm,
3258592175,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/extratoshtm,
1132335439,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/documentosliberacaocreditoshtm,
2340869916,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/documentoscontratosshtm,
309555218,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/cotasinativasshtm,
3995990513,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/contemplacaoshtm,
3495942370,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/calendarioassembleiasshtm,
2035032280,https://bancobradesco/html/prime/produtosservicos/consorcios/servicos/alteracaodeenderecoshtm,
2651248755,https://bancobradesco/html/prime/produtosservicos/consorcios/indexshtmmodalMsgConsorciadoHSBC,
2589180282,https://bancobradesco/html/prime/produtosservicos/consorcios/indexshtm,
2699183005,https://bancobradesco/html/prime/produtosservicos/consorcios/automoveis/consorcioautomoveisshtm,
2627470335,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosseguranca/indexshtm,
1670367435,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosseguranca/alteracaodesenhadocartaoshtm,
3480990483,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosonline/pagamentodecontascomcartaodecreditoshtm,
2672979348,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosonline/infoemailshtm,
2814846229,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosonline/indexshtm,
2636359018,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosonline/desbloqueiodocartaoshtm,
542474707,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosonline/consultarextratosshtm,
3758234692,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosonline/alteracaodeagenciaecontadedebitoshtm,
1367852331,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosonline/2viadesenhadocartaoshtm,
3041222083,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosonline/2viadeboletoshtm,
526817425,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/servicosfinanceiros/parcelamentoexclusivodefaturashtm,
1378629812,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/segurosopcionais/seguromaisprotecaobradescoshtm,
3311635860,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/segurosopcionais/segurocartaosuperprotegidopremiavelshtm,
2574365782,https://bancobradesco/html/prime/produtosservicos/cartoes/servicos/indexshtm,
2554663440,https://bancobradesco/html/prime/produtosservicos/cartoes/promocoeseofertasshtm,
4176099246,https://bancobradesco/html/prime/produtosservicos/cartoes/programasderecompensasshtm,
2449958049,https://bancobradesco/html/prime/produtosservicos/cartoes/meucartao/primevisainfinite/solucoesdepagamentoshtm,
2160580899,https://bancobradesco/html/prime/produtosservicos/cartoes/meucartao/primevisainfinite/promocoesshtm,
2054663566,https://bancobradesco/html/prime/produtosservicos/cartoes/meucartao/primevisainfinite/meucartaoshtm,
2821492407,https://bancobradesco/html/prime/produtosservicos/cartoes/meucartao/primevisainfinite/beneficiosshtm,
111222031,https://bancobradesco/html/prime/produtosservicos/cartoes/meucartao/primemastercardblack/meucartaoshtm,
2855647036,https://bancobradesco/html/prime/produtosservicos/cartoes/meucartao/platinumvisa/meucartaoshtm,
2945498940,https://bancobradesco/html/prime/produtosservicos/cartoes/meucartao/platinummastercard/meucartaoshtm,
321132885,https://bancobradesco/html/prime/produtosservicos/cartoes/meucartao/funcaocreditoplatinumvisa/meucartaoshtm,
1693013601,https://bancobradesco/html/prime/produtosservicos/cartoes/meucartao/escolhaseucartaoshtm,
3145514466,https://bancobradesco/html/prime/produtosservicos/cartoes/indexshtm,
433428037,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/theplatinumcardshtm,
1900127163,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/indexshtm,
2562494622,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/cartaovisanacionalbasicostandardshtm,
2115360384,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/cartaocreditodebitobradescoprimevisaplatinumshtm,
2038573242,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/bradescovisaplatinumshtm,
89728169,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/bradescovisainternationalplusshtm,
994203578,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/bradescovisainfiniteshtm,
1113405631,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/bradescoprimeplatinumamericanexpressshtm,
580907709,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/bradescomastercardplatinumshtm,
2163219216,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/bradescomastercardgoldshtm,
491322898,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/bradescomastercardblackshtm,
3513748252,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/bradescoelonanquimshtm,
3761951919,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/bradescoelografiteshtm,
3393805077,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/americanexpressgreenshtm,
441730759,https://bancobradesco/html/prime/produtosservicos/cartoes/conhecaoscartoes/americanexpressgoldcardshtm,
3267377625,https://bancobradesco/html/prime/produtosservicos/cartoes/clientenaocorrentistashtm,
3018492244,https://bancobradesco/html/prime/produtosservicos/cartoes/carteiradigitalsteloshtm,
1759739660,https://bancobradesco/html/prime/produtosservicos/cartoes/bradescoprimeplatinumamericanexpressshtm,
1742785179,https://bancobradesco/html/prime/produtosservicos/cartoes/bradescocartoes/indexshtm?tipo=androidcel,
1026875741,https://bancobradesco/html/prime/produtosservicos/cartoes/beneficios/transferurbanoshtm,
2457464136,https://bancobradesco/html/prime/produtosservicos/cartoes/beneficios/servicodecambioetravelerschequesshtm,
420667259,https://bancobradesco/html/prime/produtosservicos/cartoes/beneficios/servicodeassistenciadeviagemvisashtm,
3236657460,https://bancobradesco/html/prime/produtosservicos/cartoes/beneficios/segurodeacidenteemviagensvisashtm,
3155842346,https://bancobradesco/html/prime/produtosservicos/cartoes/beneficios/seguroautomaticodeviagensamericanexpressshtm,
2157596219,https://bancobradesco/html/prime/produtosservicos/cartoes/beneficios/salasvipshtm,
2289458535,https://bancobradesco/html/prime/produtosservicos/cartoes/beneficios/indexshtm,
1290581402,https://bancobradesco/html/prime/produtosservicos/cartoes/beneficios/expressfunshtm,
2043232068,https://bancobradesco/html/prime/produtosservicos/cartoes/americanexpressplatinumcreditshtm,
1740356872,https://bancobradesco/html/prime/produtosservicos/cartoes/,
2794422585,https://bancobradesco/html/prime/produtosservicos/capitalizacao/indexshtm,
2411334531,https://bancobradesco/html/prime/produtosservicos/capitalizacao/ganhadoresshtm,
2033960519,https://bancobradesco/html/prime/produtosservicos/capitalizacao/encontreseutitulo/pequentebradescososmataatlanticashtm,
3022478753,https://bancobradesco/html/prime/produtosservicos/capitalizacao/encontreseutitulo/indexshtm,
